,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
1152,-51.7958,-30.8623,-89.1,379,1689.0363823472342,184,-48.95388333
1153,-51.7832,-30.8587,-91.3623188405797,478,1692.4789027052211,140,-48.941095
1154,-51.8106,-30.8538,-96.0,610,1693.1731206055777,244,-48.94656667
1155,-51.8055,-30.8592,-102.59375,463,1693.8154469492526,217,-48.95816333
1156,-51.7812,-30.857,-92.4054054054054,539,1694.8027747548033,131,-48.94126667
1157,-51.8078,-30.8574,-100.94202898550724,522,1695.9698883235112,227,-48.95370333
1158,-51.7831,-30.8587,-93.59154929577464,478,1698.7088543162913,140,-48.941095
1159,-51.7958,-30.8624,-82.5632183908046,379,1700.1015425396695,184,-48.95388333
1160,-51.7959,-30.8624,-83.77142857142857,379,1700.7224257824857,184,-48.95388333
1161,-51.7984,-30.8621,-93.77419354838707,378,1700.8659032578416,192,-48.96200167
1162,-51.7812,-30.8571,-91.3125,539,1702.0067750085982,131,-48.94126667
1163,-51.8121,-30.8503,-97.61111111111111,699,1702.2729364694908,258,-48.94819167
1164,-51.8055,-30.8593,-103.0204081632653,463,1702.61277880929,217,-48.95816333
1165,-51.8079,-30.8574,-102.19444444444444,522,1703.0512176103787,227,-48.95370333
1166,-51.783,-30.8587,-94.38028169014083,478,1704.969702934001,139,-48.94962333
1167,-51.8125,-30.8483,-96.25,759,1708.2861113140293,266,-48.95379333
1168,-51.7983,-30.8622,-94.8135593220339,378,1709.7568621362118,191,-48.94944333
1169,-51.808,-30.8574,-101.0,522,1710.1567239680003,228,-48.9493
1170,-51.7829,-30.8587,-93.5,478,1711.2611094382564,139,-48.94962333
1171,-51.8055,-30.8594,-103.22222222222224,463,1711.4367097034535,217,-48.95816333
1172,-51.79600000000001,-30.8625,-81.16666666666667,379,1712.453922899752,184,-48.95388333
1173,-51.802,-30.8612,-95.12345679012344,405,1712.7395141569714,204,-48.96223667
1174,-51.7811,-30.8572,-91.84615384615384,539,1716.487821659795,131,-48.94126667
1175,-51.7828,-30.8587,-86.26315789473685,478,1717.58273803311,139,-48.94962333
1176,-51.8126,-30.8483,-95.64583333333331,759,1717.8225497449373,266,-48.95379333
1177,-51.7982,-30.8623,-97.08888888888887,378,1718.726578843469,191,-48.94944333
1178,-51.8055,-30.8595,-102.02459016393442,463,1720.2868303276005,217,-48.95816333
1179,-51.7811,-30.8573,-95.22033898305084,539,1723.743801607011,131,-48.94126667
1180,-51.7827,-30.8587,-85.12162162162163,478,1723.9342562478248,139,-48.94962333
1181,-51.7962,-30.8626,-85.51282051282051,379,1725.001256678675,185,-48.95790833
1182,-51.8127,-30.8483,-100.0,758,1727.3593103392539,266,-48.95379333
1183,-51.8055,-30.8596,-100.42465753424658,463,1729.1627385570544,216,-48.95374
1184,-51.7982,-30.8624,-94.54794520547944,378,1729.6017755201697,191,-48.94944333
1185,-51.7826,-30.8587,-79.16666666666667,478,1730.315334931918,138,-48.95493167
1186,-51.8124,-30.8503,-100.0,699,1730.3475867987613,258,-48.94819167
1187,-51.8022,-30.8613,-91.635593220339,405,1730.7132617218415,204,-48.96223667
1188,-51.8083,-30.8574,-104.91666666666669,521,1731.6153241700674,228,-48.9493
1189,-51.8111,-30.8538,-99.0,610,1736.2707534466133,244,-48.94656667
1190,-51.7825,-30.8587,-84.19718309859155,478,1736.7256482526998,138,-48.95493167
1191,-51.7963,-30.8627,-87.71875,379,1736.8683232302212,185,-48.95790833
1192,-51.798,-30.8625,-94.62857142857143,378,1736.8973937309156,190,-48.940285
1193,-51.8055,-30.8597,-98.22222222222224,433,1738.0640393201797,216,-48.95374
1194,-51.78100000000001,-30.8574,-93.8840579710145,539,1738.2377972355928,131,-48.94126667
1195,-51.7981,-30.8625,-94.36363636363636,378,1738.6631308012309,191,-48.94944333
1196,-51.8084,-30.8574,-106.41463414634148,521,1738.8145771600562,229,-48.953695
1197,-51.7824,-30.8587,-92.74025974025976,478,1743.1648736867917,138,-48.95493167
1198,-51.8023,-30.8614,-92.2162162162162,405,1744.7730172356607,204,-48.96223667
1199,-51.78100000000001,-30.8575,-92.59649122807018,509,1745.544191961214,132,-48.94964833
1200,-51.8085,-30.8574,-105.53125,521,1746.0365459002853,229,-48.953695
1201,-51.8129,-30.8483,-104.73333333333332,758,1746.4337769102992,266,-48.95379333
1202,-51.8055,-30.8598,-100.41176470588236,433,1746.990344478288,216,-48.95374
1203,-51.798,-30.8626,-94.89655172413794,378,1747.8001831125425,190,-48.940285
1204,-51.7964,-30.8628,-77.97014925373135,379,1748.7774606049472,185,-48.95790833
1205,-51.7823,-30.8587,-96.23076923076924,478,1749.6326920158895,138,-48.95493167
1206,-51.7965,-30.8628,-89.5135135135135,379,1749.694816027665,186,-48.95387333
1207,-51.7966,-30.8628,-88.45161290322581,379,1750.6639496275286,186,-48.95387333
1208,-51.7809,-30.8575,-92.0909090909091,509,1752.7342488875333,132,-48.94964833
1209,-51.8025,-30.8614,-91.28125,405,1752.8336306578115,205,-48.94938
1210,-51.8086,-30.8574,-105.8253968253968,521,1753.2809496823334,229,-48.953695
1211,-51.8113,-30.8538,-102.23529411764706,609,1753.578462313315,245,-48.94651500000001
1212,-51.8055,-30.8599,-105.64864864864865,433,1755.941272706979,216,-48.95374
1213,-51.813,-30.8483,-102.9375,758,1755.9714726176094,266,-48.95379333
1214,-51.7822,-30.8587,-93.83193277310924,478,1756.1287873186407,137,-48.95488333
1215,-51.7979,-30.8627,-96.91358024691358,378,1757.011751344085,190,-48.940285
1216,-51.8054,-30.86,-102.67741935483868,433,1759.3330012004596,215,-48.94934167
1217,-51.7809,-30.8576,-92.4308943089431,509,1760.05029410647,132,-48.94964833
1218,-51.7966,-30.8629,-91.53125,349,1761.6908781608806,186,-48.95387333
1219,-51.7821,-30.8587,-94.94736842105264,478,1762.6528469575792,137,-48.95488333
1220,-51.7978,-30.8628,-96.17647058823528,378,1766.2966694952881,190,-48.940285
1221,-51.8026,-30.8615,-91.41269841269842,405,1766.9422522210432,205,-48.94938
1222,-51.8054,-30.8601,-104.3,433,1768.360478013151,215,-48.94934167
1223,-51.782,-30.8587,-85.97087378640775,478,1769.2045615724019,137,-48.95488333
1224,-51.8128,-30.8504,-103.3,698,1770.0723666930933,258,-48.94819167
1225,-51.7808,-30.8577,-95.29411764705884,509,1774.5586240143205,132,-48.94964833
1226,-51.7968,-30.863000000000003,-90.81,349,1774.7857900284891,186,-48.95387333
1227,-51.8088,-30.8575,-103.77272727272728,491,1775.0204939920873,229,-48.953695
1228,-51.8115,-30.8539,-100.2,609,1775.605187039669,245,-48.94651500000001
1229,-51.7977,-30.8629,-98.88095238095238,348,1775.6537867686338,189,-48.95386333
1230,-51.7819,-30.8587,-84.34426229508195,478,1775.7836250648002,137,-48.95488333
1231,-51.8026,-30.8616,-95.33333333333331,405,1776.969062385539,205,-48.94938
1232,-51.8054,-30.8602,-103.56756756756756,433,1777.4112585145908,215,-48.94934167
1233,-51.8129,-30.8504,-104.3934426229508,698,1779.4317449327464,258,-48.94819167
1234,-51.8027,-30.8616,-92.734375,405,1781.0594837354588,205,-48.94938
1235,-51.7808,-30.8578,-94.17796610169492,509,1781.9230160093737,132,-48.94964833
1236,-51.8089,-30.8575,-104.16666666666669,491,1782.3010815252533,229,-48.953695
1237,-51.7818,-30.8587,-83.79069767441861,478,1782.3897345896241,137,-48.95488333
1238,-51.7976,-30.863000000000003,-97.7924528301887,348,1785.081967635706,189,-48.95386333
1239,-51.8054,-30.8603,-101.08602150537637,433,1786.4849885188364,215,-48.94934167
1240,-51.7969,-30.8631,-86.4375,349,1786.9045754491888,187,-48.95602167
1241,-51.813,-30.8504,-105.5625,698,1788.7933035246479,258,-48.94819167
1242,-51.7817,-30.8587,-91.68888888888888,479,1789.0225905375657,136,-48.96103667
1243,-51.7971,-30.8631,-89.4761904761905,349,1789.2622281529116,187,-48.95602167
1244,-51.809,-30.8575,-106.66666666666669,491,1789.6031736566756,230,-48.95824667
1245,-51.7972,-30.8631,-79.0,349,1790.5165341520892,188,-48.95878167
1246,-51.8027,-30.8617,-92.1,405,1791.0758851240191,205,-48.94938
